,bill_id,session_id,bill_number,status,status_desc,status_date,title,description,committee_id,committee,last_action_date,last_action,url,state_link
1506,1347431,1624,AB3088,4,Passed,20200831,Tenancy: rental payment default: mortgage forbearance: state of emergency: COVID-19.,"An act to amend Sections 1946.2, 1947.12, and 1947.13 of, to amend, repeal, and add Sections 798.56, 1942.5, 2924.15 of, to add Title 19 (commencing with Section 3273.01) to Part 4 of Division 3 of, and to add and repeal Section 789.4 of, the Civil Code, and to amend, repeal, and add Sections 1161 and 1161.2 of, to add Section 1161.2.5 to, to add and repeal Section 116.223 of, and to add and repeal Chapter 5 (commencing with Section 1179.01) of Title 3 of Part 3 of, the Code of Civil Procedure, relating to COVID-19 relief, and declaring the urgency thereof, to take effect immediately.",449,Assembly Appropriations,20200829,From committee: Do pass and re-refer to Com. on APPR. (Ayes 7. Noes 0.) (August 29). Re-referred to Com. on APPR.,https://legiscan.com/CA/bill/AB3088/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3088
1507,1347434,1624,AB3091,1,Introduced,20200221,Department of Technology: information security officer basic training.,"An act to amend Sections 11546.1 and 11549.3 of the Government Code, relating to state government.",3626,Assembly Privacy and Consumer Protection,20200424,Referred to Com. on P. & C.P.,https://legiscan.com/CA/bill/AB3091/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3091
1508,1347447,1624,AB3104,1,Introduced,20200221,Civil service: veterans’ preference.,"An act to amend Section 18976 of the Government Code, relating to veterans.",473,Assembly Veterans Affairs,20200309,Referred to Coms. on V.A. and P.E. & R.,https://legiscan.com/CA/bill/AB3104/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3104
1509,1347458,1624,AB3115,1,Introduced,20200221,Emergency medical services providers: reporting.,"An act to add Section 1797.230 to the Health and Safety Code, relating to emergency medical services.",457,Assembly Health,20200309,Referred to Com. on HEALTH.,https://legiscan.com/CA/bill/AB3115/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3115
1510,1347465,1624,AB3122,1,Introduced,20200221,"Housing element: emergency shelters, temporary housing, and supportive housing.","An act to amend Section 65583 of the Government Code, relating to housing.",459,Assembly Housing and Community Development,20200316,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB3122/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3122
1511,1347466,1624,AB3123,1,Introduced,20200221,Employees: public health emergency.,"An act to amend Section 246.5 of, and to add Section 230.9 to, the Labor Code, relating to employment.",464,Assembly Labor and Employment,20200505,Re-referred to Com. on L. & E.,https://legiscan.com/CA/bill/AB3123/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3123
1512,1347474,1624,AB3131,1,Introduced,20200221,Correctional facilities: service of process.,"An act to amend Section 4013 of, and to add Section 2085.2 to, the Penal Code, relating to correctional facilities.",468,Assembly Public Safety,20200506,Re-referred to Com. on PUB. S.,https://legiscan.com/CA/bill/AB3131/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3131
1513,1347489,1624,AB3146,1,Introduced,20200221,Housing data: collection and reporting.,"An act to amend Section 65400 of the Government Code, relating to housing.",459,Assembly Housing and Community Development,20200316,In committee: Hearing postponed by committee.,https://legiscan.com/CA/bill/AB3146/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3146
1514,1347525,1624,AB3182,4,Passed,20200928,Housing:governing documents: rental or leasing of separate interests: accessory dwelling units.,"An act to amend Section 4740 of, and to add Section 4741 to, the Civil Code, and to amend Section 65852.2 of the Government Code, relating to housing.",0,,20200928,"Chaptered by Secretary of State - Chapter 198, Statutes of 2020.",https://legiscan.com/CA/bill/AB3182/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3182
1515,1347541,1624,AB3198,1,Introduced,20200221,Emergency services: staffing grant program.,"An act to add Article 6.25 (commencing with Section 8592.15) to Chapter 7 of Division 1 of Title 2 of the Government Code, relating to emergency services.",456,Assembly Governmental Organization,20200309,Referred to Com. on G.O.,https://legiscan.com/CA/bill/AB3198/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3198
1516,1347556,1624,AB3213,1,Introduced,20200221,High-Speed Rail Authority: high-speed rail service: priorities.,"An act to amend Section 185030 of the Public Utilities Code, relating to high-speed rail.",449,Assembly Appropriations,20200602,"In committee: Set, first hearing. Hearing canceled at the request of author.",https://legiscan.com/CA/bill/AB3213/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3213
1517,1347559,1624,AB3216,5,Vetoed,20200930,Unemployment: rehiring and retention: state of emergency.,"An act to add Section 2810.8 to the Labor Code, relating to employment.",0,,20200930,Vetoed by Governor.,https://legiscan.com/CA/bill/AB3216/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3216
1518,1347561,1624,AB3218,1,Introduced,20200221,Homeless children and youths: reporting.,"An act to add Sections 48851.3 and 48852.3 to the Education Code, relating to homeless children and youths.",455,Assembly Education,20200309,Referred to Com. on ED.,https://legiscan.com/CA/bill/AB3218/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3218
1519,1347610,1624,AB3267,4,Passed,20200929,Office of Emergency Services: State Emergency Plan.,"An act to amend Sections 8570.4 and 8607 of the Government Code, relating to state government.",0,,20200929,"Chaptered by Secretary of State - Chapter 260, Statutes of 2020.",https://legiscan.com/CA/bill/AB3267/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3267
1520,1347621,1624,AB3278,1,Introduced,20200221,High-Speed Rail Authority: passenger train service.,"An act to add Section 2704.80 to the Streets and Highways Code, relating to high-speed rail.",0,,20200603,In committee: Held under submission.,https://legiscan.com/CA/bill/AB3278/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3278
1521,1347628,1624,AB3285,1,Introduced,20200221,Medi-Cal: antipsychotic drugs.,"An act to amend Sections 14133.1 and 14133.22 of, and to add Section 14133.24 to, the Welfare and Institutions Code, relating to Medi-Cal.",457,Assembly Health,20200309,Referred to Com. on HEALTH.,https://legiscan.com/CA/bill/AB3285/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3285
1522,1347637,1624,AB3294,1,Introduced,20200221,Emergency Management Assistance Compact.,"An act to amend Section 179.7 of the Government Code, relating to emergency services.",0,,20200224,Read first time.,https://legiscan.com/CA/bill/AB3294/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3294
1523,1347640,1624,AB3297,1,Introduced,20200221,California Environmental Quality Act: projects for the development of new housing units: judicial review.,"An act to amend Sections 21168.5 and 21177 of, and to add Section 21168.11 to, the Public Resources Code, relating to environmental quality.",466,Assembly Natural Resources,20200505,Re-referred to Com. on NAT. RES.,https://legiscan.com/CA/bill/AB3297/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3297
1524,1347650,1624,AB3307,2,Engrossed,20200610,California Manufacturing Emergency Preparedness Act of 2020.,"An act to amend Section 63050 of, to add Section 8684.3 to, and to add Article 5.5 (commencing with Section 63047.5) of Chapter 2 of Division 1 of Title 6.7 of, the Government Code, relating to economic development, making an appropriation therefor, and declaring the urgency thereof, to take effect immediately.",0,,20200820,In committee: Held under submission.,https://legiscan.com/CA/bill/AB3307/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3307
1525,1347685,1624,AB3342,1,Introduced,20200221,Child daycare facilities: emergency epinephrine auto-injectors.,"An act to add Section 4119.25 to the Business and Professions Code, and to add Section 1596.7985 to the Health and Safety Code, relating to care facilities.",460,Assembly Human Services,20200505,Re-referred to Com. on HUM. S.,https://legiscan.com/CA/bill/AB3342/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200AB3342
1526,1131952,1624,ACR4,4,Passed,20190708,CHP Officer Kirk Griess Memorial Highway.,Relative to the CHP Officer Kirk Griess Memorial Highway.,0,,20190708,"Chaptered by Secretary of State - Res. Chapter 105, Statutes of 2019.",https://legiscan.com/CA/bill/ACR4/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR4
1527,1194188,1624,ACR24,4,Passed,20190319,California Court Reporting and Captioning Week.,Relative to California Court Reporting and Captioning Week.,0,,20190319,"Chaptered by Secretary of State - Res. Chapter 20, Statutes of 2019.",https://legiscan.com/CA/bill/ACR24/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR24
1528,1216011,1624,ACR41,1,Introduced,20190222,Officer Isabel Velasquez Remembrance Day.,Relative to Officer Isabel Velasquez Remembrance Day.,0,,20190223,From printer.,https://legiscan.com/CA/bill/ACR41/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR41
1529,1249463,1624,ACR66,4,Passed,20190710,Officer Natalie Corona Memorial Highway.,Relative to the Officer Natalie Corona Memorial Highway.,0,,20190710,"Chaptered by Secretary of State - Res. Chapter 113, Statutes of 2019.",https://legiscan.com/CA/bill/ACR66/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR66
1530,1254647,1624,ACR79,4,Passed,20190611,Emergency Medical Services Week.,Relative to Emergency Medical Services Week.,0,,20190611,"Chaptered by Secretary of State - Res. Chapter 84, Statutes of 2019.",https://legiscan.com/CA/bill/ACR79/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR79
1531,1265714,1624,ACR97,4,Passed,20200914,Officer Phia Vang Memorial Interchange.,Relative to the Officer Phia Vang Memorial Interchange.,0,,20200914,"Chaptered by Secretary of State - Res. Chapter 35, Statutes of 2020.",https://legiscan.com/CA/bill/ACR97/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR97
1532,1272886,1624,ACR119,4,Passed,20200914,Officer Justin Kepler Memorial Highway.,Relative to Officer Justin Kepler Memorial Highway.,0,,20200914,"Chaptered by Secretary of State - Res. Chapter 38, Statutes of 2020.",https://legiscan.com/CA/bill/ACR119/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR119
1533,1272882,1624,ACR120,4,Passed,20200914,The CHP Officer Andrew J. Camilleri Memorial Interchange.,Relative to the CHP Officer Andrew J. Camilleri Memorial Interchange.,0,,20200914,"Chaptered by Secretary of State - Res. Chapter 39, Statutes of 2020.",https://legiscan.com/CA/bill/ACR120/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR120
1534,1272977,1624,ACR127,4,Passed,20200914,Officer Robert W. Winget Memorial Overcrossing.,Relative to Officer Robert W. Winget Memorial Overcrossing.,0,,20200914,"Chaptered by Secretary of State - Res. Chapter 41, Statutes of 2020.",https://legiscan.com/CA/bill/ACR127/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR127
1535,1364442,1624,ACR190,1,Introduced,20200504,Emergency Medical Services Week.,Relative to Emergency Medical Services Week.,0,,20200505,From printer.,https://legiscan.com/CA/bill/ACR190/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR190
1536,1366782,1624,ACR196,1,Introduced,20200521,State of emergency: COVID-19.,"Relative to terminating the state of emergency proclaimed by the Governor on March 4, 2020.",0,,20200522,From printer.,https://legiscan.com/CA/bill/ACR196/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACR196
1537,1366781,1624,ACA25,1,Introduced,20200521,State of emergency: remote legislative proceedings.,"A resolution to propose to the people of the State of California an amendment to the Constitution of the State, by adding Section 21.5 to Article IV thereof, relating to the Legislature.",0,,20200615,Measure version as amended on June 4 corrected.,https://legiscan.com/CA/bill/ACA25/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200ACA25
1538,1131956,1624,SB13,4,Passed,20191009,Accessory dwelling units.,"An act to amend, repeal, and add Section 65852.2 of the Government Code, and to add and repeal Section 17980.12 of the Health and Safety Code, relating to land use.",0,,20191009,"Chaptered by Secretary of State. Chapter 653, Statutes of 2019.",https://legiscan.com/CA/bill/SB13/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200SB13
1539,1131968,1624,SB32,6,Failed,20200203,Recreational vehicle donation: registration fee and tax exemptions: state of emergency.,An act relating to vehicles.,0,,20200203,Returned to Secretary of Senate pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/SB32/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200SB32
1540,1131911,1624,SB46,6,Failed,20200203,Emergency services: telecommunications.,"An act to amend Sections 8593.3 and 8593.4 of, and to add Section 8593.5 to, the Government Code, and to add Section 910.9 to the Public Utilities Code, relating to state government.",0,,20200203,Returned to Secretary of Senate pursuant to Joint Rule 56.,https://legiscan.com/CA/bill/SB46/2019,http://leginfo.legislature.ca.gov/faces/billStatusClient.xhtml?bill_id=201920200SB46
